0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
-0.049917044,-0.258824766,0.258824766,0.128241812,-0.404414742,0.404414742,-0.220236442,-0.170957734,0.256129511,-0.402356982,-0.466323856,0.466323856,-0.267760036,-0.025666771,0.025666771,-0.031699485,-0.047148668,0.02716678,-0.308653906,-0.04854349,-0.067552126,0.045955857,-0.210855388,-0.649146938,-0.88113687,0.830710188,0.595768204,-0.808473692,0.646381538,-0.146840939,-0.322391317,0.167015098,0.21859736,-0.067230361,0.71485298
-0.033413716,-0.258991334,0.258991334,-0.411934218,-0.436071148,0.436071148,3.668644504,2.107235037,-1.189753034,0.261693397,-0.503356146,0.503356146,0.612362133,-0.01401843,0.01401843,0.352541009,0.970699422,-0.141047101,-0.580420938,-0.049022886,-0.067663867,0.045995496,1.336085389,0.109766841,1.004486494,-0.418985283,0.242418133,0.152861373,-0.52738512,-0.129428809,-0.110520509,0.10660069,1.031473618,-0.314216641,0.922645733
-0.053463871,-0.259506079,0.259506079,-0.499792892,-0.40409908,0.40409908,0.186416818,-0.20287219,0.225743188,1.153431319,-0.515648958,0.515648958,-0.208956749,-0.017305099,0.017305099,-0.019717407,-0.017093243,0.024289327,0.67066518,-0.038661534,-0.045458534,0.04109,0.13107791,0.514862709,0.505988363,-0.304070757,0.470079924,-0.589633189,-0.275863693,-0.133112144,-0.146411193,0.142849335,1.173866761,1.095326179,-0.386881514
-0.053284524,0.009493371,-0.009493371,-0.497140156,0.003671526,-0.003671526,0.004652532,0.000214536,0.000751486,0.021177854,0.006990216,-0.006990216,0.01425213,-7.48E-05,7.48E-05,0.000838297,0.00680729,-0.000372546,0.010266296,0.053695635,0.198327477,-0.065802868,0.016352357,0.012112174,0.021265125,-0.020591832,-0.006215545,0.010129742,-0.014287519,0.002453269,0.00675197,-0.002519795,1.483292775,-1.006700647,-2.010983901
-0.035282586,-0.255131312,0.255131312,0.43243427,-0.395531107,0.395531107,-0.220236442,-0.173997206,0.256129511,-0.245028307,-0.451861724,0.451861724,-0.261294411,-0.024482603,0.024482603,-0.031390165,-0.046682934,0.027007851,-0.616337286,-0.049057417,-0.067968908,0.046069749,-0.208500836,-0.346606986,-0.772767712,0.758888609,0.356249029,-0.433318545,0.646381538,-0.131437901,-0.292289454,0.148890776,0.179189725,-0.238069117,0.642702718
-0.053314919,-0.259292636,0.259292636,-0.470322286,-0.369376242,0.369376242,-0.186428406,-0.177579441,0.166658671,-0.625588087,-0.427091476,0.427091476,-0.281812412,-0.027914272,0.027914272,-0.032295333,-0.047862795,0.027200239,0.191780541,-0.045768473,-0.066437952,0.04518519,-0.283061655,-0.920920116,-1.336287338,1.247275344,0.534109803,-0.550554528,1.269196498,-0.152533366,-0.36985964,0.16190311,-2.001679751,0.018450737,0.137650887
-0.052747618,-0.253906803,0.253906803,-0.485186484,0.362959983,-0.362959983,0.002386284,-0.206345872,-0.332183468,0.90554188,3.484146057,-3.484146057,-0.283723223,-0.028542606,0.028542606,-0.031976245,-0.046962374,0.026581252,1.521882624,-0.004585669,-0.005526481,-0.006288517,-0.273774255,1.193013704,0.354271541,-0.275342125,-1.256355322,1.504983049,0.52660943,0.14749103,0.072406199,-0.273545357,-2.018189375,1.150657399,-0.731759764
-0.040922028,-0.253102162,0.253102162,-0.446131405,-0.340966647,0.340966647,-0.100632542,-0.204609031,-0.060394689,-0.273636382,-0.383858931,0.383858931,-0.268726741,-0.022114268,0.022114268,-0.032034853,-0.047676501,0.027158415,-0.807891141,-0.049165161,-0.068089272,0.046112068,-0.269719193,-1.975964103,-1.314613506,1.003081977,0.946746798,-0.722500637,1.341059763,-0.195728843,-0.377963988,0.167015098,1.519464298,0.389862494,0.84183744
-0.02315504,-0.214811513,0.214811513,0.010241562,-0.090240698,0.090240698,-0.016112453,-0.180836018,-0.092469141,-0.36781643,-0.234468181,0.234468181,-0.278816881,-0.020277601,0.020277601,-0.031885077,-0.046931325,0.026924204,-0.625914978,-0.049065662,-0.06794789,0.046039043,-0.308176878,0.181555982,-0.837789207,0.801981556,0.033728159,0.285728821,0.454746165,-0.108333343,-0.232085727,0.101023975,-0.316059153,-0.716058805,0.803597801
0.026306211,0.053126525,-0.053126525,0.44917911,0.313355928,-0.313355928,0.03058091,-0.212077448,-0.201437872,-0.309435815,0.62402861,-0.62402861,-0.283047785,-0.024820937,0.024820937,-0.032171605,-0.046372444,0.026924204,-0.7623971,-0.049148423,-0.067946093,0.046074997,-0.314063259,0.139251667,0.245902382,0.270501873,-0.343336682,1.098564973,-0.970541919,-0.072504537,0.115243467,0.027132506,-0.6471885,-1.045807685,-1.124257187
0.205516906,1.558883649,-1.558883649,2.175734638,0.696659986,-0.696659986,-0.196124296,-0.173888654,0.192318233,1.174470371,0.75788026,-0.75788026,-0.281723274,-0.022935936,0.022935936,-0.032200909,-0.046341395,0.027091498,-0.991064515,-0.04919777,-0.068093584,0.046121447,-0.310923856,-0.223539887,0.332597709,0.385416399,0.194988594,0.012178192,-1.269972188,-0.122731836,0.017991292,0.118683571,-0.44797685,-0.764820489,-0.076635389
-0.03865819,-0.197452818,0.197452818,-0.32227678,0.380997821,-0.380997821,-0.176955778,-0.181606741,0.141674361,-0.122649321,0.220935135,-0.220935135,-0.283064106,-0.025932604,0.025932604,-0.032334405,-0.046900276,0.027175145,-0.482249587,-0.048901131,-0.067213131,0.04598098,-0.31223194,0.544347535,0.050837896,-0.332799388,0.413164476,-0.597448922,-1.44963035,-0.125578049,-0.013268335,0.141455156,-0.931603808,0.832699694,0.398834834
-0.02868944,-0.255365685,0.255365685,0.005231294,-0.409510432,0.409510432,2.47069184,0.05190069,-1.091841548,-0.477653813,-0.45786197,0.45786197,-0.14653899,0.007127417,-0.007127417,0.201602643,0.203323559,-0.009370178,-0.685775558,-0.049109119,-0.068028551,0.046095877,-0.211901856,-0.235077427,-1.509677992,1.117996503,0.455851062,-0.550554528,0.610449905,-0.141148512,-0.299236038,0.156326395,-0.872228269,0.077566563,-1.288759783
-0.053127163,-0.255034805,0.255034805,-0.498516162,0.493734308,-0.493734308,-0.013879846,-0.185503779,-0.082340366,-0.018948984,0.171702344,-0.171702344,-0.283586378,-0.028977606,0.028977606,-0.032399525,-0.047490207,0.027158415,0.711370374,-0.03779815,-0.048136899,0.039059601,-0.291171779,1.117378716,0.289250045,-0.519535493,0.230560749,0.238834427,-0.275863693,-0.131772749,-0.18924846,0.121007203,-0.360314669,-1.642393907,-0.541283073
-0.032318255,-0.251425199,0.251425199,-0.283907432,-0.364866783,0.364866783,0.108275604,7.351409659,-0.048577785,-0.441681283,-0.37939721,0.37939721,-0.25666427,-0.013462596,0.013462596,-0.028997005,-0.040783625,0.026413958,-0.683381135,-0.049107507,-0.067933518,0.046079017,-0.272989404,-0.229949631,0.484314531,-0.074241705,0.645569221,-0.667790512,0.07147542,-0.154709882,-0.222823615,0.148426049,-0.776565932,0.818613152,1.135489004
0.224838545,0.202022768,-0.202022768,2.020339018,-0.095201104,0.095201104,0.040659532,-0.199832718,-0.262126112,-0.261755691,-0.094462432,0.094462432,-0.275453501,-0.014429263,0.014429263,-0.031676693,-0.04525468,0.026932569,-0.983881246,-0.04919715,-0.068096458,0.046121,-0.30634556,0.263600715,0.310923877,-0.46207823,0.313562443,-0.409871348,-0.719020492,-0.120555319,-0.07578759,0.122866107,0.36787353,1.749710876,0.089310212
-0.052876541,-0.259332868,0.259332868,0.061576129,-0.396883945,0.396883945,0.225327954,3.771345924,-0.428406825,-0.577687658,-0.425091394,0.425091394,0.05756132,0.156235848,-0.156235848,-0.01456316,-0.003090147,0.023218647,0.21333035,-0.045568172,-0.060031721,0.04447158,-0.267364641,0.013620669,0.22422855,0.098130084,0.628968882,-0.683421976,-0.311795325,-0.153872761,-0.173039764,0.148890776,-1.445927725,-0.423290152,0.203307625
0.004153379,-0.251997973,0.251997973,-0.396259299,-0.415913864,0.415913864,0.075105455,-0.207648503,0.25781764,0.213141497,-0.437245739,0.437245739,-0.135641587,-0.014864264,0.014864264,-0.027626229,-0.033269769,0.025928806,-0.776763639,-0.049154003,-0.067983639,0.046098557,0.027085189,0.455893057,0.397619204,-0.533899809,0.429764815,-0.527107331,-0.790883757,-0.128089414,-0.07578759,0.135878442,-0.84983328,0.689621657,0.813698838
0.214208504,2.287071504,-2.287071504,1.223020279,1.377588373,-1.377588373,-0.190383309,-0.177460033,0.177209477,1.374475118,5.484228188,-5.484228188,-0.280988829,-0.010200094,0.010200094,-0.032122765,-0.045720415,0.027124957,-0.961134225,-0.049195042,-0.068080649,0.046120554,-0.311054664,0.750741316,0.375945372,-0.490806862,0.332534259,-0.527107331,-1.916741571,-0.119718198,0.097877007,0.136807894,-0.663823879,-0.869406567,-0.210113373
-0.053245436,-0.258501029,0.258501029,-0.511726728,-0.168705294,0.168705294,-0.00048421,-0.190714302,-0.121167335,-0.342166726,-0.317548516,0.317548516,-0.283281301,-0.028977606,0.028977606,-0.032275797,-0.046962374,0.02704131,0.719750855,-0.037611673,-0.039092185,0.036687303,-0.284108123,0.223860297,0.701052849,-0.476442546,-0.072988306,0.73904129,-0.395635801,-0.093265154,-0.028319267,0.068957866,0.741678063,-0.972534229,-1.014588789
-0.051274183,-0.24596943,0.24596943,-0.459337879,0.304337009,-0.304337009,-0.228210036,-0.162816292,0.277231125,0.400887888,0.587104017,-0.587104017,-0.284013235,-0.02895344,0.02895344,-0.032096717,-0.046372444,0.026204841,0.676651238,-0.03854542,-0.038798102,0.028274946,-0.307915261,-0.690169305,0.59268369,0.083765768,-1.680849703,5.811451508,-1.054382394,0.225678191,0.679074524,-0.841440795,0.372740274,0.371340723,-0.724544738
-0.048465549,-0.254771604,0.254771604,-0.39160899,-0.245817051,0.245817051,-0.073841268,-0.143711039,-0.131296109,-0.280796269,0.40863515,-0.40863515,-0.279848871,-0.023419269,0.023419269,-0.032112997,-0.047459158,0.027141686,-0.320626022,-0.048574549,-0.067533443,0.045880153,-0.286331866,-0.336351394,-0.75109388,0.744524293,0.432136292,-0.441134277,0.778130856,-0.140813663,-0.30849815,0.149355502,-0.219028175,0.407327107,0.369253227
-0.033512388,0.009493371,-0.009493371,-0.320459945,0.003671526,-0.003671526,0.004652532,0.000214536,0.000751486,-0.658617982,0.006990216,-0.006990216,0.01425213,-7.48E-05,7.48E-05,0.000838297,0.00680729,-0.000372546,0.010266296,-0.001184784,-0.000731546,0.000975293,0.016352357,0.012112174,0.021265125,-0.020591832,-0.006215545,0.010129742,-0.014287519,0.002453269,0.00675197,-0.002519795,-0.262420169,-1.640201285,0.790610754
-0.049790999,-0.258953483,0.258953483,-0.645685797,-0.410186851,0.410186851,0.035875376,-0.210253764,-0.204729724,-0.275603384,-0.463862217,0.463862217,-0.280691285,-0.029195106,0.029195106,-0.031836237,-0.047676501,0.027150051,0.081637075,-0.046684862,-0.067059892,0.045535239,-0.159316858,0.317442571,-1.574699487,1.290368292,-0.236620218,-0.675606244,1.376991396,-0.068988626,-0.345546597,0.154002764,-0.340736607,-0.982625123,-1.372454086
-0.034693662,0.009493371,-0.009493371,0.165852069,0.003671526,-0.003671526,0.004652532,0.000214536,0.000751486,-0.756181273,0.006990216,-0.006990216,0.01425213,-7.48E-05,7.48E-05,0.000838297,0.00680729,-0.000372546,0.010266296,-0.001184784,-0.000731546,0.000975293,0.016352357,0.012112174,0.021265125,-0.020591832,-0.006215545,0.010129742,-0.014287519,0.002453269,0.00675197,-0.002519795,1.125979002,0.944249624,-1.86740488
-0.05144908,-0.259634044,0.259634044,-0.46868199,-0.439182675,0.439182675,0.111465041,-0.205368899,0.25022106,-0.04971604,-0.507787097,0.507787097,0.749609139,-0.006768425,0.006768425,0.001547526,0.053077481,0.00247422,0.790386339,-0.035871143,-0.031717474,0.032547115,0.910827105,1.507091197,1.56800612,-1.826688227,-0.62079949,0.590542378,-0.635180017,0.034981881,0.277330424,-0.070924726,1.266919668,-0.642223864,-1.027575836
-0.04846376,-0.25827217,0.25827217,0.084663478,-0.397334891,0.397334891,-0.223744823,-0.174648522,0.265414221,-0.375117941,-0.464939184,0.464939184,-0.274677626,-0.026657605,0.026657605,-0.031963221,-0.046900276,0.027099863,-0.390064294,-0.04873784,-0.067390803,0.045917112,-0.236755462,-0.483775524,0.332597709,0.256137557,0.655055129,-0.714684905,0.442768954,-0.15537958,-0.259872062,0.150284954,-0.816881103,1.150516611,0.393784316
-0.038852428,-0.232270474,0.232270474,-0.510815503,-0.106023807,0.106023807,-0.058659547,-0.210405738,-0.111629406,-0.217065409,-0.146772273,0.146772273,-0.283177098,-0.027720939,0.027720939,-0.032184629,-0.04556517,0.027007851,-0.240412845,-0.048339655,-0.064081336,0.045441335,-0.307784453,1.33274614,0.375945372,-1.209022649,-0.201048063,0.113782711,-1.952673203,-0.050906799,0.470677008,0.054086627,0.804706804,-0.668610028,-0.618483853
0.016368765,-0.14775807,0.14775807,-0.131245033,-0.074006644,0.074006644,-0.200398142,-0.173497864,0.203628697,-0.45326299,-0.169850143,0.169850143,-0.280926056,-0.021896768,0.021896768,-0.030947349,-0.041373556,0.025334913,-0.534926897,-0.048972423,-0.067280319,0.045823765,-0.311708707,-0.333787496,0.679379017,-0.418985283,-1.76147992,2.052084305,-1.413698718,0.245434262,1.080818625,-0.462224201,-2.109316124,0.043636457,-1.200736464
-0.018472581,-0.211653107,0.211653107,0.551410741,-0.179527997,0.179527997,-0.079263312,-0.208516923,0.211394091,9.073477671,0.210165462,-0.210165462,-0.17429849,-0.017498432,0.017498432,-0.031032005,-0.046372444,0.026589617,-0.953950956,-0.049194298,-0.068101847,0.046118209,-0.061210517,-2.124670181,-0.317617244,0.040672821,0.951489752,-0.2770039,1.233264866,-0.198742481,-0.349019889,0.142384609,0.317669771,0.181501464,-0.529017529
-0.031529494,-0.22937527,0.22937527,-0.468302376,-0.18358651,0.18358651,-0.222787992,-0.166941289,0.263726092,-0.29275564,-0.280623923,0.280623923,-0.280275727,-0.024192603,0.024192603,-0.032047877,-0.046124052,0.027083133,-0.530138051,-0.048967154,-0.067464638,0.045996054,-0.302421306,0.825094355,0.549336027,-0.663178651,0.31593392,-0.511475867,-0.886701443,-0.114025771,-0.026003739,0.129372274,-0.228380205,1.128462098,0.352658667
-0.051397469,-0.258322304,0.258322304,-0.507372912,-0.327438269,0.327438269,-0.02695654,-0.17964194,-0.061238753,-0.410256462,-0.395551719,0.395551719,-0.272302294,-0.022790936,0.022790936,-0.031956709,-0.047490207,0.027074768,-0.329006503,-0.048596805,-0.06751422,0.045802327,-0.273905063,-1.276019976,0.527662195,-0.102970336,0.68588433,-0.441134277,1.317105342,-0.174800802,-0.351335417,0.15074968,0.625528032,0.074576422,1.205474758
-0.015578124,-0.105169734,0.105169734,0.286475504,0.552357282,-0.552357282,0.050546788,-0.210253764,-0.182784046,1.675032999,1.330211455,-1.330211455,-0.234684913,0.02670243,-0.02670243,-0.024096726,-0.034263336,0.016142121,-0.000970526,-0.047237968,-0.06513407,0.043317477,-0.294703608,2.49419189,1.481310793,-2.257617699,-1.597848008,2.716421544,0.718244802,0.318766118,0.292381355,-0.66763319,1.758133885,0.16403574,-2.254851784
-0.04370774,-0.2562543,0.2562543,0.188116845,-0.378846107,0.378846107,0.030134389,-0.206888635,-0.181939981,-0.316155094,-0.427860738,0.427860738,-0.267603103,-0.023515936,0.023515936,-0.031774373,-0.047769648,0.027150051,-0.742044503,-0.049139496,-0.068084242,0.046106931,-0.247350947,-2.010576725,-1.336287338,1.132360818,0.766514547,-0.714684905,1.484786293,-0.17781444,-0.389541628,0.167944551,1.526051799,-0.996454249,-0.493663901
-0.051355852,-0.254577337,0.254577337,-0.501187856,-0.107376644,0.107376644,-0.112752404,-0.203414953,-0.028320236,-0.406054946,-0.123694402,0.123694402,-0.283993148,-0.028977606,0.028977606,-0.032448365,-0.04770755,0.027175145,0.146286501,-0.046176639,-0.064518239,0.04446823,-0.308700112,0.226424195,-0.837789207,0.629609767,0.059814405,0.051256854,0.322996846,-0.103478038,-0.227454671,0.114036309,1.374600055,0.221634002,-1.013145784
-0.052753334,-0.259051494,0.259051494,-0.49164962,-0.360808269,0.360808269,-0.080858031,-0.159559715,0.165814606,-0.7721848,-0.418168032,0.418168032,-0.282386157,-0.026101771,0.026101771,-0.032301845,-0.047303913,0.027175145,0.12353948,-0.046353754,-0.062939137,0.044883935,-0.307915261,-0.31712216,0.050837896,-0.031148758,0.617111497,-0.722500637,-0.132137164,-0.148012909,-0.211245975,0.152143859,0.147207962,-0.207337973,0.318748044
-0.04159362,-0.25632574,0.25632574,-0.42549268,-0.38741408,0.38741408,-0.029827033,-0.209928107,-0.119479206,-0.608593191,-0.447400002,0.447400002,-0.268278541,-0.021147601,0.021147601,-0.032034853,-0.047583354,0.027124957,-0.848596335,-0.049176444,-0.068093045,0.046113966,-0.267887874,-2.399007257,-1.466330328,1.103632187,1.022634062,-0.659974779,1.281173709,-0.200584148,-0.36985964,0.162367836,-0.274574454,-0.440472912,0.68743588
-0.034180295,-0.209848304,0.209848304,-0.491139073,0.087882952,-0.087882952,0.095517854,6.467791745,0.247688866,-0.261425234,-0.449707789,0.449707789,-0.205744024,-0.012906762,0.012906762,-0.025662862,-0.028270881,0.023712164,-0.336189772,-0.048615279,-0.066619935,0.04564098,-0.184955315,1.375050455,0.982812662,-1.769230964,-0.151247046,0.066888318,-0.599248384,-0.059110591,0.053881976,0.056410258,-0.132397191,-0.434014452,-0.14301363
0.001723302,-0.256928595,0.256928595,-0.401430065,-0.433365473,0.433365473,0.087544261,-0.209276791,0.251909189,1.037991916,-0.497863613,0.497863613,0.928160816,-0.007928426,0.007928426,-0.019098767,-0.024607099,0.024339515,-0.855779605,-0.049178056,-0.068070409,0.046112961,1.306653487,-0.433779515,0.332597709,0.026308505,0.609997066,-0.644343315,0.358928479,-0.154709882,-0.247136659,0.150284954,-1.216149063,-1.776709231,1.014276565
-0.053284559,-0.259594439,0.259594439,-0.506350803,-0.423715229,0.423715229,0.156755051,-0.056217669,0.169190864,-0.553517139,-0.479709021,0.479709021,-0.277817534,-0.028566773,0.028566773,-0.022966894,-0.019887653,0.023762352,0.88137442,-0.033339451,-0.028235725,0.036078205,-0.168473449,0.896883497,0.159207055,-0.663178651,0.043214067,-0.112873523,-0.635180017,-0.093265154,-0.005163987,0.105671237,0.615951737,0.439213987,-0.486448875
0.085139737,0.360569693,-0.360569693,1.570352658,0.196109981,-0.196109981,-0.213761884,-0.143949855,0.239417034,-0.364669227,0.780958131,-0.780958131,-0.282538068,-0.017377599,0.017377599,-0.032034853,-0.045037337,0.026782004,-0.801905083,-0.049163178,-0.067939446,0.046084488,-0.312885983,0.471276445,0.289250045,-0.332799388,-0.509340071,1.051670579,-1.257994978,-0.024286331,0.489201232,-0.031422997,0.208842912,0.4871651,-1.250520144
-0.024434926,-0.217819517,0.217819517,0.008820851,0.0157316,-0.0157316,-0.021534496,-0.205803109,0.15906209,3.732359561,0.527101553,-0.527101553,-0.197722883,-0.006430092,0.006430092,-0.013143544,0.057455389,0.008296043,0.067270535,-0.046790871,-0.055802459,0.043315132,-0.204184157,-1.196539141,-0.035857431,0.773252925,-3.642061171,2.208398949,-2.240126262,0.865406549,4.103740373,-1.027796009,0.386468602,-1.147777667,-1.059321951
-0.052071868,-0.254222643,0.254222643,-0.465843599,0.060826195,-0.060826195,0.156117164,-0.21133929,0.17763151,3.423304232,6.561195489,-6.561195489,-0.282344727,-0.028155939,0.028155939,-0.011824864,-0.015571843,0.008296043,1.217790879,-0.021083266,-0.026901303,0.014175149,-0.219619555,1.081484146,0.722726681,-0.519535493,-1.280070092,1.356484136,0.52660943,0.157034217,0.088614895,-0.255421034,1.015297247,-0.743105866,-0.715165204
-0.053774363,-0.259669514,0.259669514,0.066512005,-0.434086986,0.434086986,0.059796156,-0.211990606,-0.254529531,-0.714213322,-0.456323445,0.456323445,-0.261545503,-0.025763438,0.025763438,-0.031315277,-0.045689366,0.02677364,0.650312582,-0.039066166,-0.050884428,0.039778682,-0.130800615,-0.288919283,0.766074344,-0.26097781,0.4416222,-0.019084736,0.143338685,-0.154709882,-0.247136659,0.130766453,1.248479695,-0.182873686,0.831014901
-0.033957079,-0.202604026,0.202604026,-0.455153791,0.164543764,-0.164543764,-0.049824805,-0.211024488,-0.131127296,-0.657831181,0.331708914,-0.331708914,-0.281965578,-0.017256765,0.017256765,-0.032266029,-0.046558738,0.027175145,-0.659436903,-0.049091017,-0.067727821,0.046078682,-0.315763769,-0.258152508,0.527662195,0.126858716,0.595768204,-0.745947834,1.412923028,-0.146673515,-0.034108087,0.153538038,0.131519943,-0.686007719,0.476035614
0.034248711,2.119124563,-2.119124563,0.951607661,8.123739802,-8.123739802,-0.156447695,-0.189303119,0.087316605,1.657723383,1.484063926,-1.484063926,-0.270578546,-0.004230924,0.004230924,-0.031699485,-0.045223631,0.026782004,-0.868948932,-0.049181032,-0.068050109,0.04610749,-0.307653644,-0.135085409,1.112855653,-0.490806862,0.249532564,0.285728821,-0.862747022,-0.137297752,-0.096627341,0.10288288,-1.847274845,1.014893933,0.922645733
-0.023126999,-0.123844431,0.123844431,-0.09849094,0.471187011,-0.471187011,-0.049952383,-0.209396199,-0.114330412,0.653136204,0.796343378,-0.796343378,-0.282922239,-0.026778438,0.026778438,-0.032184629,-0.046217199,0.026949298,-0.552885071,-0.048993997,-0.067381102,0.045938439,-0.314586493,0.296931388,1.112855653,-0.289706441,-0.324364866,0.95006606,-1.018450762,-0.07066287,0.173131666,0.035032852,0.746603493,0.207018743,-0.800302512
-0.045996166,-0.258972158,0.258972158,-0.482867914,-0.426736567,0.426736567,0.178124281,1.638287938,0.113482605,-0.548985167,-0.480324431,0.480324431,-0.231696916,-0.020156767,0.020156767,-0.020518383,-0.011752816,0.023996563,-0.318231598,-0.048568102,-0.066422323,0.045772849,-0.158008773,0.405897048,0.397619204,-0.806821808,0.429764815,-0.527107331,-0.790883757,-0.126582595,-0.065367714,0.134484263,1.029989701,1.233772941,0.530869813
-0.053878911,-0.259518863,0.259518863,-0.483572404,-0.377042323,0.377042323,-0.053109926,-0.21047087,-0.1220114,-0.66525858,-0.438784264,0.438784264,-0.283406847,-0.02909844,0.02909844,-0.032396269,-0.047241815,0.027191874,0.962784809,-0.030848178,-0.020903231,0.037322528,-0.280314678,0.414870691,0.419293036,-0.031148758,0.531738326,-0.644343315,-0.850769811,-0.140813663,-0.107047217,0.142384609,-0.197850921,-1.688085476,-0.843592669
0.223554082,13.47684977,-13.47684977,3.140660291,3.560166776,-3.560166776,-0.216409117,-0.1673755,0.246000737,0.97005954,15.48463884,-15.48463884,-0.280695051,-0.020978434,0.020978434,-0.031963221,-0.045999856,0.026890745,-0.924020666,-0.049190641,-0.068079392,0.046114524,-0.309877388,0.81996656,0.701052849,-0.849914756,-0.122789323,0.434227733,-0.395635801,-0.079536359,0.016833528,0.066169509,-0.439404505,0.35556584,-0.425121152
-0.048780707,-0.248435994,0.248435994,-0.503593593,-0.034774346,0.034774346,-0.22948581,-0.163359054,0.280607383,-0.458927955,-0.002150949,0.002150949,-0.284003191,-0.028977606,0.028977606,-0.032487437,-0.047645452,0.027183509,-0.257173807,-0.048391482,-0.066580053,0.045580796,-0.309484963,-0.345325037,0.072511728,0.198680294,0.216331887,0.199755766,-0.036319477,-0.129596233,-0.175355292,0.109853773,1.492860686,-0.732669806,-2.186309036
-0.04224954,-0.252133333,0.252133333,-0.352220215,-0.321125025,0.321125025,0.013549315,-0.207322845,-0.168434949,-0.544878067,-0.385551308,0.385551308,-0.274902354,-0.020688434,0.020688434,-0.031846005,-0.04770755,0.027083133,-0.599576323,-0.049041856,-0.068042025,0.046065506,-0.295096033,-0.95296884,-1.401308833,1.175453766,0.443993677,-0.370792687,1.424900239,-0.148347758,-0.37564846,0.15074968,-0.162505194,0.051442259,0.936354282
-0.036885952,-0.223146193,0.223146193,-0.438928438,-0.056870698,0.056870698,0.031729107,-0.212207711,-0.212326305,-0.445709703,-0.146772273,0.146772273,-0.278594665,-0.017885099,0.017885099,-0.031950197,-0.045968807,0.027099863,-0.57443488,-0.049017865,-0.067617518,0.046035358,-0.308830921,0.084127862,0.83109584,-0.591357072,0.508023556,-0.652159047,-0.742974914,-0.135623509,-0.096627341,0.147031871,-0.154150826,-0.059766671,1.071275271
-0.053823048,-0.25803529,0.25803529,-0.502271385,0.060826195,-0.060826195,-0.135078465,-0.193428116,0.030764281,-0.370334192,0.037850693,-0.037850693,-0.283729501,-0.028083439,0.028083439,-0.032533021,-0.047955942,0.027233698,-0.069211587,-0.0476289,-0.067528592,0.04573857,-0.311185473,-2.323372269,-2.029849954,1.649476186,0.942003845,-0.714684905,1.508740714,-0.196565964,-0.390699392,0.168874003,0.033541605,1.090558281,0.850495471
-0.005304802,-0.252160907,0.252160907,-0.409938495,-0.412621959,0.412621959,-0.051802256,-0.212272842,0.279088067,7.20923201,-0.450169347,0.450169347,0.035163894,-0.011045928,0.011045928,0.024635818,0.177739188,-0.064928438,0.115158999,-0.046424737,-0.05847777,0.041698651,1.413785611,-0.43890731,-0.317617244,-1.223386965,-3.696605141,3.654309412,-0.407613012,1.504967483,4.706935406,-2.935032408,0.304997792,0.873864954,-2.57375594
0.018777238,-0.159551956,0.159551956,0.769871378,-0.119552185,0.119552185,-0.01419879,-0.18724062,-0.099221657,0.449197453,-0.239083756,0.239083756,-0.262106694,-0.017812599,0.017812599,-0.031246901,-0.046682934,0.02677364,-0.853385182,-0.04917756,-0.068090709,0.046111398,-0.275605573,-0.508132554,-1.271265842,1.247275344,0.185502686,0.082519783,0.861971332,-0.123401533,-0.301551566,0.121471929,-1.618370186,1.481522862,0.730726037
-0.027220145,-0.09902839,0.09902839,-0.088634615,0.800377555,-0.800377555,-0.211306018,-0.170306419,0.233339769,0.153832458,0.357863834,-0.357863834,-0.281061646,-0.020422601,0.020422601,-0.032086949,-0.046341395,0.027058039,-0.591195842,-0.049033611,-0.067655244,0.046013696,-0.312885983,0.509734913,1.004486494,-1.323937175,0.275618811,-0.425502812,-0.635180017,-0.105821979,-0.029477031,0.114965762,-0.587094058,1.216506319,1.083540816
-0.053263719,-0.258824891,0.258824891,-0.502004822,-0.271070025,0.271070025,-0.067781337,-0.212207711,-0.115258883,-0.602833809,-0.376012455,0.376012455,-0.280462791,-0.025545937,0.025545937,-0.032119509,-0.046372444,0.027108227,0.487491805,-0.042065103,-0.04828421,0.042211834,-0.297712202,0.235397838,0.874443503,-0.620085704,0.481937309,-0.527107331,-0.790883757,-0.133781841,-0.078103118,0.136343168,0.224828553,-1.5193316,0.726397021
-0.052094704,-0.259661492,0.259661492,-0.512856991,-0.440332587,0.440332587,0.058839325,-0.211990606,0.275542996,-0.64997891,-0.494632711,0.494632711,-0.209406204,-0.02399927,0.02399927,-0.029713325,-0.044416357,0.026974392,0.046917938,-0.046934758,-0.065863799,0.045610721,0.262671215,-0.303020722,-1.531351824,1.132360818,0.4416222,-0.753763566,0.263110792,-0.130098506,-0.27376523,0.165156193,1.384662605,1.320122434,-0.008092641
-0.041529851,-0.251560559,0.251560559,-0.260563067,-0.31390989,0.31390989,0.040978476,-0.204609031,-0.233427918,0.05609607,-0.382166554,0.382166554,-0.279527472,-0.027551772,0.027551772,-0.031592037,-0.04618615,0.026748546,-0.226046306,-0.04829316,-0.066767605,0.045499732,-0.266710598,0.628956166,-0.425986403,0.529059557,-0.381280314,0.379517607,0.358928479,-0.041698461,-0.105889453,0.057804437,-1.383064562,-1.143340218,-0.350806383
